tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2017-496,Marseille,Hard,32,250,I,20170220,4,GB93,,,Norbert Gombos,R,193,SVK,26.524,128,455,LA93,,,Enrique Lopez Perez,R,180,ESP,25.719,162,352,6-7(4) 7-6(5) 6-4,3,Q1,150,14,2,118,65,49,35,17,9,10,6,2,121,72,53,27,17,6,8
2017-496,Marseille,Hard,32,250,I,20170220,5,F586,5,,Thomas Fabbiano,R,173,ITA,27.74,134,434,M762,,,Jurgen Melzer,L,183,AUT,35.751,199,279,3-6 7-6(2) 6-3,3,Q1,134,6,2,98,56,39,24,16,8,11,8,1,102,70,45,18,14,7,9
2017-496,Marseille,Hard,32,250,I,20170220,6,ME31,6,,Vincent Millot,L,173,FRA,31.058,143,406,CD00,,,Maxime Chazal,R,175,FRA,23.828,367,122,6-7(4) 6-1 6-4,3,Q1,119,3,3,98,64,48,20,15,4,5,8,1,89,57,37,18,14,5,9
2017-496,Marseille,Hard,32,250,I,20170220,7,R685,7,,Lukas Rosol,R,193,CZE,31.578,142,409,E678,,,Jonathan Eysseric,L,180,FRA,26.738,231,221,6-3 6-3,3,Q1,66,5,1,61,38,27,13,9,2,3,6,2,59,30,16,16,9,6,10
2017-496,Marseille,Hard,32,250,I,20170220,8,M824,,,Albert Montanes,R,175,ESP,36.235,180,317,F724,8,,Marton Fucsovics,R,188,HUN,25.035,145,395,0-6 6-4 6-4,3,Q1,91,0,3,91,54,36,19,13,5,8,11,2,63,42,35,12,13,1,3
2017-496,Marseille,Hard,32,250,I,20170220,9,SC77,,,Sergiy Stakhovsky,R,193,UKR,31.124,107,535,F586,5,,Thomas Fabbiano,R,173,ITA,27.74,134,434,3-6 7-6(3) 6-4,3,Q2,136,13,1,86,57,45,18,15,4,5,3,3,115,73,51,23,16,11,12
2017-496,Marseille,Hard,32,250,I,20170220,10,RE44,,,Andrey Rublev,R,188,RUS,19.337,111,518,M824,,,Albert Montanes,R,175,ESP,36.235,180,317,6-3 6-2,3,Q2,53,14,1,53,32,27,10,9,3,4,3,1,55,35,17,10,8,4,8
2017-496,Marseille,Hard,32,250,I,20170220,11,D864,,,Evgeny Donskoy,R,185,RUS,26.787,117,491,R685,7,,Lukas Rosol,R,193,CZE,31.578,142,409,6-4 7-6(4),3,Q2,91,9,1,76,47,40,15,11,8,9,4,5,82,49,33,18,11,8,10
2017-496,Marseille,Hard,32,250,I,20170220,12,GB93,,,Norbert Gombos,R,193,SVK,26.524,128,455,ME31,6,,Vincent Millot,L,173,FRA,31.058,143,406,7-6(4) 6-3,3,Q2,82,3,0,64,46,37,8,10,4,4,4,2,70,47,32,9,11,1,3
2017-499,Delray Beach,Hard,32,250,O,20170220,1,D632,,,Steve Darcis,R,175,BEL,32.942,57,842,GC88,,,Marcos Giron,R,180,USA,23.578,444,90,6-2 6-0,3,Q1,45,4,0,36,23,21,7,7,0,0,2,3,41,28,13,4,7,0,5
2017-499,Delray Beach,Hard,32,250,O,20170220,2,CH27,2,,Hyeon Chung,R,188,KOR,20.758,83,653,N729,,,Peter Nagy,R,180,HUN,24.931,413,103,6-2 6-0,3,Q1,52,5,2,34,23,20,8,7,0,0,1,7,45,20,9,10,7,8,13
2017-499,Delray Beach,Hard,32,250,O,20170220,3,PD07,3,,Vasek Pospisil,R,193,CAN,26.664,116,493,K0AF,,,Boris Kozlov,R,185,USA,16.487,1657,1,6-4 6-1,3,Q1,61,8,0,53,33,30,11,9,2,2,1,2,45,27,17,8,8,1,4
2017-499,Delray Beach,Hard,32,250,O,20170220,4,SQ80,,,Akira Santillan,R,180,AUS,19.751,193,289,K839,4,,Tobias Kamke,R,178,GER,30.754,125,468,6-3 7-6(4),3,Q1,80,7,1,62,38,30,15,11,1,3,1,2,69,43,26,14,10,4,7
2017-499,Delray Beach,Hard,32,250,O,20170220,5,CG33,,,Kimmer Coppejans,R,178,BEL,23.036,204,269,R548,5,,Rajeev Ram,R,193,USA,32.928,176,325,4-6 7-5 7-6(5),3,Q1,133,15,2,100,63,48,22,17,3,5,9,3,116,69,50,24,17,6,8
2017-499,Delray Beach,Hard,32,250,O,20170220,6,SF62,,,Tim Smyczek,R,175,USA,29.144,165,345,PB22,6,,Peter Polansky,R,183,CAN,28.684,124,471,6-2 6-2,3,Q1,59,2,1,48,26,20,13,8,4,5,3,3,44,23,10,9,8,0,5
2017-499,Delray Beach,Hard,32,250,O,20170220,7,B896,7,,Benjamin Becker,R,178,GER,35.682,151,384,BC68,,,Philip Bester,R,188,CAN,28.375,349,134,6-2 6-7(2) 6-2,3,Q1,110,11,4,76,47,38,16,14,1,3,7,7,97,58,37,18,14,9,15
2017-499,Delray Beach,Hard,32,250,O,20170220,8,KC86,8,,Darian King,R,188,BAR,24.821,130,453,Y218,,,Elias Ymer,R,185,SWE,20.865,153,378,6-4 6-1,3,Q1,72,1,1,51,30,20,13,8,3,4,2,6,59,25,15,14,9,1,6
2017-499,Delray Beach,Hard,32,250,O,20170220,9,D632,,,Steve Darcis,R,175,BEL,32.942,57,842,KC86,8,,Darian King,R,188,BAR,24.821,130,453,6-1 6-4,3,Q2,79,6,0,49,28,21,14,9,1,2,2,2,64,40,24,9,8,7,11
2017-499,Delray Beach,Hard,32,250,O,20170220,10,CG33,,,Kimmer Coppejans,R,178,BEL,23.036,204,269,CH27,2,,Hyeon Chung,R,188,KOR,20.758,83,653,3-6 6-2 6-2,3,Q2,103,8,3,88,56,40,17,13,7,9,8,6,80,45,32,14,12,5,9
2017-499,Delray Beach,Hard,32,250,O,20170220,11,SF62,,,Tim Smyczek,R,175,USA,29.144,165,345,PD07,3,,Vasek Pospisil,R,193,CAN,26.664,116,493,6-2 6-2,3,Q2,68,7,2,40,18,15,14,8,0,1,6,1,52,28,14,9,8,4,9
2017-499,Delray Beach,Hard,32,250,O,20170220,12,SQ80,,,Akira Santillan,R,180,AUS,19.751,193,289,B896,7,,Benjamin Becker,R,178,GER,35.682,151,384,6-1 6-2,3,Q2,51,6,3,51,24,17,16,8,6,7,0,2,36,20,6,8,7,0,5
2017-6932,Rio de Janeiro,Clay,32,500,O,20170220,1,E224,,,Victor Estrella Burgos,R,170,DOM,36.553,94,604,R383,,,Ruben Ramirez Hidalgo,R,183,ESP,39.124,147,389,6-3 6-3,3,Q1,86,1,3,61,32,21,20,9,1,1,3,3,56,30,19,13,9,4,7
2017-6932,Rio de Janeiro,Clay,32,500,O,20170220,2,DA81,2,,Taro Daniel,R,191,JPN,24.066,121,482,GB53,,,Federico Gaio,R,178,ITA,24.964,154,377,6-1 0-6 6-1,3,Q1,104,1,8,64,38,26,10,10,4,7,3,5,62,31,21,10,10,2,7
2017-6932,Rio de Janeiro,Clay,32,500,O,20170220,3,CC32,,,Guilherme Clezar,R,180,BRA,24.14,284,177,KC04,3,,Jozef Kovalik,R,183,SVK,24.296,118,490,5-1 RET,3,Q1,19,0,3,16,9,8,1,3,1,2,1,2,16,10,1,1,3,0,3
2017-6932,Rio de Janeiro,Clay,32,500,O,20170220,4,KC29,,,Nicolas Kicker,R,178,ARG,24.515,123,472,GD64,,,Cristian Garin,R,185,CHI,20.728,188,295,6-3 7-6(6),3,Q1,107,7,5,72,40,28,16,10,6,8,6,7,85,50,35,13,11,6,10
2017-6932,Rio de Janeiro,Clay,32,500,O,20170220,5,CF01,,,Marco Cecchinato,R,185,ITA,24.392,194,288,G983,5,,Alessandro Giannessi,L,185,ITA,26.73,127,465,7-6(5) 6-7(4) 6-2,3,Q1,185,3,5,120,71,49,31,16,3,5,3,6,117,83,56,17,16,6,10
2017-6932,Rio de Janeiro,Clay,32,500,O,20170220,6,CF59,,,Roberto Carballes Baena,R,183,ESP,23.915,132,446,MW75,,,Felipe Meligeni Alves,R,185,BRA,19.003,2078,1,6-3 4-6 6-0,3,Q1,118,3,1,68,44,30,15,12,0,3,0,3,93,62,35,8,13,11,18
2017-6932,Rio de Janeiro,Clay,32,500,O,20170220,7,D981,,,Arthur De Greef,R,183,BEL,24.903,138,421,SK69,,,Joao Pedro Sorgi,R,188,BRA,23.343,344,137,6-4 6-3,3,Q1,96,2,2,64,45,32,7,10,6,9,3,7,68,42,24,9,9,10,15
2017-6932,Rio de Janeiro,Clay,32,500,O,20170220,8,A887,8,,Guido Andreozzi,R,183,ARG,25.547,133,442,LF26,,,Orlando Luz,R,180,BRA,19.034,541,63,5-7 6-3 6-4,3,Q1,138,5,6,76,39,31,18,15,2,7,6,9,92,40,30,22,16,5,12
2017-6932,Rio de Janeiro,Clay,32,500,O,20170220,9,D981,,,Arthur De Greef,R,183,BEL,24.903,138,421,E224,,,Victor Estrella Burgos,R,170,DOM,36.553,94,604,6-4 6-4,3,Q2,102,0,0,61,36,25,12,10,2,4,2,4,78,31,18,25,10,10,14
2017-6932,Rio de Janeiro,Clay,32,500,O,20170220,10,CF01,,,Marco Cecchinato,R,185,ITA,24.392,194,288,DA81,2,,Taro Daniel,R,191,JPN,24.066,121,482,6-1 6-2,3,Q2,67,3,1,49,35,22,11,8,2,3,2,4,41,27,15,3,7,5,10
2017-6932,Rio de Janeiro,Clay,32,500,O,20170220,11,KC29,,,Nicolas Kicker,R,178,ARG,24.515,123,472,A887,8,,Guido Andreozzi,R,183,ARG,25.547,133,442,4-6 6-4 1-0 RET,3,Q2,116,3,1,74,39,25,20,11,10,13,2,7,60,32,21,13,10,1,4
2017-6932,Rio de Janeiro,Clay,32,500,O,20170220,12,CF59,,,Roberto Carballes Baena,R,183,ESP,23.915,132,446,CC32,,,Guilherme Clezar,R,180,BRA,24.14,284,177,1-6 6-1 6-4,3,Q2,132,5,5,88,48,33,18,12,7,10,5,2,64,45,28,10,12,2,6
2017-495,Dubai,Hard,32,500,O,20170227,1,I165,,,Denis Istomin,R,185,UZB,30.475,68,723,P09Z,,,Alexei Popyrin,R,196,AUS,17.566,1140,7,6-4 6-0,3,Q1,64,7,2,48,27,21,14,8,1,1,4,5,51,29,18,9,8,4,8
2017-495,Dubai,Hard,32,500,O,20170227,2,SA93,,,Andreas Seppi,R,191,ITA,33.018,73,700,SK67,,,Jan Satral,R,185,CZE,26.598,162,370,7-5 7-5,3,Q1,97,7,1,72,45,30,17,12,3,5,7,2,97,58,39,14,12,6,10
2017-495,Dubai,Hard,32,500,O,20170227,3,MG47,,,James McGee,R,183,IRL,29.719,217,247,SC77,3,,Sergiy Stakhovsky,R,193,UKR,31.143,102,567,6-4 1-6 6-1,3,Q1,96,4,5,71,38,27,19,12,3,6,5,2,73,49,34,9,12,3,7
2017-495,Dubai,Hard,32,500,O,20170227,4,ME31,,,Vincent Millot,L,173,FRA,31.077,154,379,RE44,4,,Andrey Rublev,R,188,RUS,19.357,111,522,6-2 6-7(8) 6-2,3,Q1,116,12,2,93,65,45,18,14,5,6,6,5,94,56,38,16,14,6,11
2017-495,Dubai,Hard,32,500,O,20170227,5,D864,,,Evgeny Donskoy,R,185,RUS,26.806,116,493,G967,,,Peter Gojowczyk,R,188,GER,27.622,145,394,6-4 6-4,3,Q1,86,4,0,58,32,23,20,10,1,1,8,1,60,30,21,18,10,4,6
2017-495,Dubai,Hard,32,500,O,20170227,6,CA99,,,Marius Copil,R,191,ROU,26.366,124,467,GA94,,,Prajnesh Gunneswaran,L,188,IND,27.294,341,139,6-2 6-2,3,Q1,52,4,0,38,22,21,11,8,0,0,1,6,59,35,21,9,8,5,9
2017-495,Dubai,Hard,32,500,O,20170227,7,F724,,,Marton Fucsovics,R,188,HUN,25.054,143,395,F586,7,,Thomas Fabbiano,R,173,ITA,27.759,158,375,7-6(5) 6-4,3,Q1,115,2,3,72,45,27,15,11,4,8,0,2,80,48,25,16,11,11,16
2017-495,Dubai,Hard,32,500,O,20170227,8,R685,,,Lukas Rosol,R,193,CZE,31.598,161,374,D646,,,Ivan Dodig,R,183,CRO,32.153,198,286,5-7 7-6(5) 6-4,3,Q1,163,6,11,118,54,42,37,17,4,6,15,3,111,68,51,24,17,3,5
2017-495,Dubai,Hard,32,500,O,20170227,9,I165,,,Denis Istomin,R,185,UZB,30.475,68,723,F724,,,Marton Fucsovics,R,188,HUN,25.054,143,395,6-1 7-6(5),3,Q2,89,9,0,71,52,41,6,10,2,3,3,3,66,35,23,11,9,4,7
2017-495,Dubai,Hard,32,500,O,20170227,10,CA99,,,Marius Copil,R,191,ROU,26.366,124,467,SA93,,,Andreas Seppi,R,191,ITA,33.018,73,700,7-5 7-6(2),3,Q2,94,19,0,70,48,37,17,12,1,1,2,1,82,45,32,23,12,7,8
2017-495,Dubai,Hard,32,500,O,20170227,11,D864,,,Evgeny Donskoy,R,185,RUS,26.806,116,493,MG47,,,James McGee,R,183,IRL,29.719,217,247,6-1 6-3,3,Q2,71,1,2,53,27,18,19,8,3,3,1,6,55,28,15,13,8,9,13
2017-495,Dubai,Hard,32,500,O,20170227,12,R685,,,Lukas Rosol,R,193,CZE,31.598,161,374,ME31,,,Vincent Millot,L,173,FRA,31.077,154,379,7-5 6-1,3,Q2,59,6,0,60,30,24,20,10,3,3,5,1,46,22,16,13,9,1,4
2017-533,Sao Paulo,Clay,32,250,O,20170227,1,KC04,,,Jozef Kovalik,R,183,SVK,24.315,118,490,SK69,,,Joao Pedro Sorgi,R,188,BRA,23.362,347,137,6-2 6-1,3,Q1,61,6,1,46,27,20,11,8,3,4,2,3,50,27,15,7,7,3,8
2017-533,Sao Paulo,Clay,32,250,O,20170227,2,CC32,,,Guilherme Clezar,R,180,BRA,24.159,273,187,DA81,2,,Taro Daniel,R,191,JPN,24.085,117,492,7-5 6-2,3,Q1,109,4,2,68,32,25,19,10,8,9,1,2,74,43,26,14,10,6,10
2017-533,Sao Paulo,Clay,32,250,O,20170227,3,KC29,3,,Nicolas Kicker,R,178,ARG,24.534,100,574,T0B5,,,Gustavo Teisen Pereira,,,BRA,16.739,,,6-0 6-0,3,Q1,44,1,2,31,13,12,12,6,0,0,1,3,33,17,7,2,6,2,8
2017-533,Sao Paulo,Clay,32,250,O,20170227,4,G983,,,Alessandro Giannessi,L,185,ITA,26.749,127,455,CE77,,,Federico Coria,R,180,ARG,24.972,244,210,6-0 RET,3,Q1,38,0,0,13,6,5,7,3,0,0,0,1,30,19,9,3,3,7,10
2017-533,Sao Paulo,Clay,32,250,O,20170227,5,CF59,5,,Roberto Carballes Baena,R,183,ESP,23.934,126,460,SH91,,,Jordi Samper-Montana,R,,ESP,26.899,219,244,6-2 6-2,3,Q1,73,1,1,41,27,20,10,8,0,1,1,5,48,24,14,7,8,1,6
2017-533,Sao Paulo,Clay,32,250,O,20170227,6,A887,6,,Guido Andreozzi,R,183,ARG,25.566,132,444,G585,,,Maximo Gonzalez,R,173,ARG,33.61,144,395,6-3 7-6(5),3,Q1,111,0,2,73,53,41,10,11,5,5,4,3,70,46,31,14,10,2,3
2017-533,Sao Paulo,Clay,32,250,O,20170227,7,D981,7,,Arthur De Greef,R,183,BEL,24.923,120,478,Z198,,,Caio Zampieri,R,183,BRA,30.757,259,200,6-2 6-4,3,Q1,87,3,0,57,41,30,11,9,1,1,5,3,93,66,32,17,9,12,15
2017-533,Sao Paulo,Clay,32,250,O,20170227,8,CF01,,,Marco Cecchinato,R,185,ITA,24.411,185,308,MD56,8,,Leonardo Mayer,R,191,ARG,29.791,139,409,6-4 2-6 6-3,3,Q1,104,3,2,83,51,39,16,14,4,6,6,4,68,41,32,15,13,3,5
2017-533,Sao Paulo,Clay,32,250,O,20170227,9,KC04,,,Jozef Kovalik,R,183,SVK,24.315,118,490,CF59,5,,Roberto Carballes Baena,R,183,ESP,23.934,126,460,6-3 1-6 6-1,3,Q2,94,7,4,60,32,26,15,12,3,6,6,1,79,51,31,12,11,11,15
2017-533,Sao Paulo,Clay,32,250,O,20170227,10,CF01,,,Marco Cecchinato,R,185,ITA,24.411,185,308,KC29,3,,Nicolas Kicker,R,178,ARG,24.534,100,574,6-1 5-7 6-2,3,Q2,112,4,1,74,51,36,15,14,1,3,4,3,71,51,30,8,13,1,6
2017-533,Sao Paulo,Clay,32,250,O,20170227,11,G983,,,Alessandro Giannessi,L,185,ITA,26.749,127,455,A887,6,,Guido Andreozzi,R,183,ARG,25.566,132,444,4-6 7-6(5) 2-0 RET,3,Q2,129,3,1,78,54,37,16,12,1,2,4,0,84,68,47,11,12,4,5
2017-533,Sao Paulo,Clay,32,250,O,20170227,12,CC32,,,Guilherme Clezar,R,180,BRA,24.159,273,187,D981,7,,Arthur De Greef,R,183,BEL,24.923,120,478,7-5 6-0,3,Q2,85,4,0,52,31,24,15,9,0,0,4,5,71,52,29,6,9,5,9
2017-807,Acapulco,Hard,32,500,O,20170227,1,H940,1,,Ryan Harrison,R,185,USA,24.81,46,931,E690,,,Matthew Ebden,R,188,AUS,29.257,351,134,6-3 6-3,3,Q1,66,5,4,60,31,24,18,9,6,7,1,4,50,25,15,12,9,1,5
2017-807,Acapulco,Hard,32,500,O,20170227,2,TC61,,,Jordan Thompson,R,183,AUS,22.858,79,669,RH88,,,Alan Fernando Rubio Fierros,R,175,MEX,18.067,,,6-1 6-2,3,Q1,73,0,1,49,25,19,15,8,1,2,0,6,52,26,13,10,7,4,9
2017-807,Acapulco,Hard,32,500,O,20170227,3,KE64,,,Stefan Kozlov,R,183,USA,19.072,115,496,CH27,3,,Hyeon Chung,R,188,KOR,20.778,90,614,6-2 6-2,3,Q1,63,1,4,48,26,17,14,8,1,2,2,4,50,32,19,4,8,2,7
2017-807,Acapulco,Hard,32,500,O,20170227,4,A829,4,,Radu Albot,R,175,MDA,27.296,85,623,G725,,,Santiago Giraldo,R,188,COL,29.254,103,557,5-7 6-0 6-2,3,Q1,107,4,5,77,43,30,21,13,6,8,3,4,88,44,30,17,13,7,13
2017-807,Acapulco,Hard,32,500,O,20170227,5,TD51,,,Frances Tiafoe,R,188,USA,19.105,89,614,CH47,,,Kevin Jack Carpenter,,,MEX,20.767,,,6-3 6-0,3,Q1,44,9,0,47,22,21,13,8,1,1,3,1,40,25,14,6,7,3,7
2017-807,Acapulco,Hard,32,500,O,20170227,6,N732,,,Yoshihito Nishioka,L,170,JPN,21.421,86,621,K839,,,Tobias Kamke,R,178,GER,30.773,123,468,6-4 6-2,3,Q1,100,3,2,69,38,22,16,9,12,15,1,5,71,37,24,8,9,9,15
2017-807,Acapulco,Hard,32,500,O,20170227,7,FB98,,,Taylor Fritz,R,196,USA,19.335,136,426,K776,7,,Konstantin Kravchuk,R,191,RUS,32.011,94,604,7-6(5) 6-1,3,Q1,69,9,3,52,31,28,14,9,0,0,5,6,73,44,31,12,10,4,7
2017-807,Acapulco,Hard,32,500,O,20170227,8,DC58,8,,Jared Donaldson,R,188,USA,20.386,91,608,SI82,,,Manuel Sanchez,R,,MEX,26.146,667,38,6-4 6-3,3,Q1,82,7,2,46,21,20,17,9,3,3,6,6,76,38,30,13,10,3,6
2017-807,Acapulco,Hard,32,500,O,20170227,9,N732,,,Yoshihito Nishioka,L,170,JPN,21.421,86,621,H940,1,,Ryan Harrison,R,185,USA,24.81,46,931,3-6 6-3 6-2,3,Q2,108,0,0,79,53,40,16,13,7,8,11,3,84,45,30,24,13,7,10
2017-807,Acapulco,Hard,32,500,O,20170227,10,FB98,,,Taylor Fritz,R,196,USA,19.335,136,426,TC61,,,Jordan Thompson,R,183,AUS,22.858,79,669,5-7 6-2 6-2,3,Q2,117,12,1,82,49,34,18,14,3,6,4,6,96,51,32,19,14,11,17
2017-807,Acapulco,Hard,32,500,O,20170227,11,TD51,,,Frances Tiafoe,R,188,USA,19.105,89,614,A829,4,,Radu Albot,R,175,MDA,27.296,85,623,6-4 3-6 6-3,3,Q2,107,9,4,86,50,41,18,14,3,5,7,5,87,58,41,15,14,6,9
2017-807,Acapulco,Hard,32,500,O,20170227,12,KE64,,,Stefan Kozlov,R,183,USA,19.072,115,496,DC58,8,,Jared Donaldson,R,188,USA,20.386,91,608,7-5 6-3,3,Q2,120,4,8,83,46,35,11,11,7,10,3,3,76,30,19,20,10,10,15
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,1,BG23,,,Nikoloz Basilashvili,R,185,GEO,25.04,55,868,E690,,,Matthew Ebden,R,188,AUS,29.284,353,134,6-4 6-2,3,Q1,71,1,4,60,36,31,9,9,10,11,3,6,66,32,20,16,9,6,10
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,2,N674,,,Dennis Novikov,R,193,USA,23.337,173,337,I165,2,,Denis Istomin,R,185,UZB,30.502,69,737,7-6(6) 4-2 RET,3,Q1,87,10,4,68,42,34,13,9,5,5,4,3,67,40,27,15,9,2,3
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,3,N732,,,Yoshihito Nishioka,L,170,JPN,21.448,70,726,A853,,,Marcelo Arevalo,R,191,ESA,26.393,184,316,6-2 6-4,3,Q1,63,1,0,42,33,27,9,9,0,0,6,2,59,42,29,5,9,2,5
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,4,A829,,,Radu Albot,R,175,MDA,27.324,87,623,ME31,,,Vincent Millot,L,173,FRA,31.105,156,383,7-6(4) 6-2,3,Q1,101,2,1,73,41,26,20,10,5,6,3,4,69,33,24,17,10,3,6
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,5,K926,,,Mikhail Kukushkin,R,183,KAZ,29.202,90,618,GC88,,,Marcos Giron,R,180,USA,23.625,443,90,6-3 6-3,3,Q1,73,1,0,44,23,18,13,9,1,3,1,2,80,56,33,6,9,7,12
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,6,R548,,,Rajeev Ram,R,193,USA,32.975,179,325,DC58,6,,Jared Donaldson,R,188,USA,20.413,93,609,6-4 6-4,3,Q1,69,4,1,48,28,24,14,10,0,1,1,5,58,26,22,14,10,3,6
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,7,G725,,,Santiago Giraldo,R,188,COL,29.281,103,557,MP01,,,Michael Mmoh,R,188,USA,19.159,185,315,6-3 7-6(6),3,Q1,121,1,1,66,45,36,10,10,4,5,12,6,96,60,38,16,11,9,12
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,8,G967,,,Peter Gojowczyk,R,188,GER,27.65,148,394,E873,8,,Ernesto Escobedo,R,185,MEX,20.679,104,556,6-3 6-3,3,Q1,61,7,0,47,24,20,16,9,0,0,3,4,60,36,24,10,9,7,10
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,9,L987,,,Dusan Lajovic,R,183,SRB,26.691,106,552,D646,,,Ivan Dodig,R,183,CRO,32.181,198,286,5-7 7-5 6-0,3,Q1,120,3,3,90,56,38,19,15,3,7,3,5,86,49,31,16,15,8,15
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,10,ME89,10,,Illya Marchenko,R,185,UKR,29.5,109,534,G681,,,Teymuraz Gabashvili,R,185,GEO,31.795,165,367,6-4 2-6 6-4,3,Q1,122,4,6,92,62,45,11,14,8,12,1,2,77,43,30,17,14,2,6
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,11,GB53,,,Federico Gaio,R,178,ITA,25.01,159,377,SC77,11,,Sergiy Stakhovsky,R,193,UKR,31.17,110,534,7-6(3) 6-3,3,Q1,89,1,4,72,33,25,24,11,4,5,6,2,61,30,24,17,10,2,4
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,12,CA99,,,Marius Copil,R,191,ROU,26.393,111,532,R685,,,Lukas Rosol,R,193,CZE,31.625,155,384,7-6(5) 6-2,3,Q1,68,14,4,56,36,31,12,10,0,0,3,2,64,38,23,16,10,0,2
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,13,GB93,13,,Norbert Gombos,R,193,SVK,26.571,114,512,BE54,,,Ruben Bemelmans,L,183,BEL,29.15,154,386,6-4 1-6 6-3,3,Q1,79,3,5,80,56,36,14,13,4,7,7,3,64,42,33,11,13,1,4
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,14,B747,,,Julien Benneteau,R,185,FRA,35.217,117,502,G940,,,Sam Groth,R,193,AUS,29.388,187,310,6-4 7-6(5),3,Q1,84,3,3,68,35,28,22,11,2,3,13,3,63,35,26,16,11,1,3
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,15,TA29,,,Marco Trungelliti,R,178,ARG,27.102,160,376,KC04,15,,Jozef Kovalik,R,183,SVK,24.342,118,496,6-4 7-6(4),3,Q1,109,3,0,73,40,29,21,11,3,4,1,2,89,48,34,21,11,6,8
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,16,L949,,,Henri Laaksonen,R,185,SUI,24.939,123,474,SF62,,,Tim Smyczek,R,175,USA,29.191,168,357,7-6(3) 6-3,3,Q1,94,2,7,82,55,37,14,11,5,7,4,1,67,39,27,12,10,3,6
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,17,Y218,,,Elias Ymer,R,185,SWE,20.912,158,378,PB22,17,,Peter Polansky,R,183,CAN,28.731,124,471,7-6(5) 6-3,3,Q1,98,5,3,70,36,28,19,11,2,4,4,3,70,45,28,12,10,4,7
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,18,PD07,,,Vasek Pospisil,R,193,CAN,26.71,129,454,KC12,,,Mitchell Krueger,R,188,USA,23.154,193,293,6-3 6-4,3,Q1,77,8,1,46,28,23,17,10,0,0,2,4,65,39,24,13,9,7,9
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,19,KB09,19,,Denis Kudla,R,180,USA,24.559,130,454,F724,,,Marton Fucsovics,R,188,HUN,25.081,144,405,6-3 6-3,3,Q1,73,4,0,52,28,23,15,9,1,1,4,6,67,37,28,10,9,8,11
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,20,KC86,,,Darian King,R,188,BAR,24.868,131,453,RC96,,,Noah Rubin,R,175,USA,21.046,177,327,6-4 6-4,3,Q1,78,1,2,55,26,20,18,10,2,4,1,7,74,38,24,15,10,5,9
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,21,K839,21,,Tobias Kamke,R,178,GER,30.801,132,452,B896,,,Benjamin Becker,R,178,GER,35.729,150,390,7-5 3-6 6-4,3,Q1,130,2,4,102,59,35,23,15,4,9,5,7,95,48,34,19,16,7,13
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,22,W630,,,Andrew Whittington,R,188,AUS,23.576,167,361,RE44,22,,Andrey Rublev,R,188,RUS,19.384,134,435,6-3 6-1,3,Q1,67,1,2,59,33,22,16,8,3,3,1,4,51,28,18,8,8,5,9
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,23,BK92,23,,Alexander Bublik,R,196,KAZ,19.726,138,417,G858,,,Ernests Gulbis,R,191,LAT,28.523,169,340,6-4 7-6(5),3,Q1,102,11,12,83,42,32,18,11,6,9,5,6,90,45,30,19,11,8,12
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,24,DH58,,,Alex de Minaur,R,183,AUS,18.056,262,199,SC47,24,,Go Soeda,R,178,JPN,32.507,140,413,6-3 2-6 6-3,3,Q1,131,7,2,102,61,42,20,13,8,10,1,2,83,47,32,19,13,5,8
2017-404,Indian Wells Masters,Hard,128,M,O,20170309,25,BG23,,,Nikoloz Basilashvili,R,185,GEO,25.04,55,868,BK92,23,,Alexander Bublik,R,196,KAZ,19.726,138,417,6-3 7-6(3),3,Q2,74,1,3,76,49,33,11,11,4,8,6,14,69,34,25,12,10,4,9
